date,ts,group,score,title,content
2019/8/22,1566424800,family,5.0,Impecable,"Hemos ido mi mujer y yo con mis dos hijos. Tenían trona y un sitio bastante amplio. Camareros muy simpáticos y atentos en todo momento. Aseos muy limpios y lugar acogedor.En cuanto a la comida es la segunda vez q vamos. Hemos pedido esturión con cítricos, huevos con chanquetes, oreja lavada con puré de manzana y pluma. Todos los platos espectaculares (elegimos mejor q la primera vez), por poner una pega pondría mas cantidad en el de oreja ( aunque no hoy por que hemos salido rodando). De postre tarta de calabaza y ocupantes de chocolate blanco. Regalo miguelitos de chocolate. Dos bebidas por persona. En total 66 euros.Dejo fotos, seguro q volvemos."
2019/8/19,1566165600,friends,2.0,Muy caro para lo que ofrece,"El servicio es amable y atento (aunque con demasiada prisa por quitarte el plato en cuanto engulles el último bocado) y el espacio es acogedor y confortable. Además tiene una buena carta de vinos. Sin embargo, la comida es escasa y con pretensiones. Por ejemplo en la carta anuncian anchoas doble cero que no son tales (ni se acercan), el ceviche está a medio hacer (el aceitillo está muy bueno para mojar pan, pero el pescado, además de escaso, no lo ha tomado) y el pilpil de las cocochas de bacalao no es un pilpil, ya que no está emulsionado. Lo único que me gustó plenamente fue el postre."
2019/8/18,1566079200,couples,5.0,Original y esquisito,"Hemos parado en Albacete a comer como todos los años, a la vuelta de las vacaciones... nos ha parecido un sitio muy original que combina estupendamente la comida tradicional con la comida de vanguardia y además añade a su carta un espacio de comida oriental...para repetir!!! Todo estaba exquisito y el servicio impecable!!!"
2019/8/18,1566079200,friends,2.0,Platos irregulares a precios excesivos,"Cena con unos entrantes y plato principal.Los entrantes y la pluma ibérica aceptables.Los pescados un desastre,la merluza en salsa deficiente y la rodajita de bacalao a la plancha con trocitos de pimientos parecía una ración de comida de hospital, teniendo en cuenta q cada plato vale 18 euros. Lo único positivo fue la atención y el servicio de los camareros."
2019/8/12,1565560800,friends,1.0,Caro y malo,"Pedimos Merluza en salsa verde con almejas, y pusieron merluza prácticamente cruda con puré similar a engrudo, salado, con alguna gamba y ni una almeja.  Imperdonable. No volveremos"
2019/8/11,1565474400,family,1.0,Mala experiencia,"Fuimos a comer en familia. Al llegar la impresión del local era buena, pero la decepción vino después. El servicio fue lento y la comida llegó fría. Desconozco si fue por mala gestión del servicio o si fue una cadena de infortunios. La cuestión es, que salimos descontentos del lugar."
2019/8/11,1565474400,family,5.0,Comida ,Una muy buena opción en albacete. La comida como siempre muy ricaEspecial aplauso a Javier. Profesional. Cordial y educado. Una atención exquisita en estos tiempos 
2019/8/8,1565215200,friends,4.0,Con amigas el dia de nochevieja,Siempre nos tratan muy bien y la comida muy rica. Me gusta el cangrejo. Los postres tambien muy ricos.
2019/8/4,1564869600,friends,5.0,Como siempre fenomenal,Solo puedo decir que todo genial!!!los camareros en todo momento muy atentos. La comida espectacular!!! Tanto los principales como los postres que pedimos. Solo hay que ver que estaba lleno en agosto... sin duda repetiré. Eso si las croquetas con crangejo y cerdo y la pluma ibérica espectaculares. El descubrimiento de la panceta con salsa de jengibre por arriba... impresionante!!!
2019/8/3,1564783200,couples,5.0,Cena en pareja,"He estado cenando con mi pareja y todo ha sido genial: comida muy buena, y el ambiente y los camareros excelentes. Una lástima no haber tenido más apetito para poder probar los postres. Lo haremos la próxima vez. "
2019/8/1,1564610400,friends,5.0,"Local, producto, elaboración y atención de máximo nivel.","En la Avda. de España, en los bajos del hotel más actualizado de la ciudad (Los Llanos), podemos encontrar esa oferta híbrida tan difícil como acertada: terraza-bar-restaurante. Tradición y esfuerzo renovador; juventud y experiencia en el servicio...elaboración y elegancia sin artificios en las presentaciones.Un lugar de encuentro apacible donde charlar rodeados de espacios limpios y sintiendo  un trato equilibrado entre la atención más inmediata y la privacidad deseable.A destacar: la pluma de carne, el bacalao y el postre de mango.A puntualizar: si bien la carta de vinos es corta y por precio disuasoria, también es cierto que puede salvarse la situación con un Vínculo crianza 2013 tempanillo 100% de Campo de Criptana, excelente por 15€. A felicitar la profesionalidad y juventud de los camareros potenciada por la veteranía de Fidel."
2019/7/30,1564437600,friends,5.0,Comida-placer,Excelente comida e inmejorable trato por parte de todo el personal. Inmejorable  Recomendable al 100%
2019/7/29,1564351200,family,4.0,Una gran sorpresa ,Vinimos por las recomendaciones de TripAdvisor y no nos defraudó.La comida rica y con muy buen gusto .Combinación de sabores .además elServicio súper atento y el sitio es muy bonito.Se agradecen sitios así en Albacete .Volveremos pronto .
2019/7/27,1564178400,couples,5.0,Cena para dos,"Muy bueno todo. La comida fantástica, los camareros muy eficientes y atentos. Y el ambiente estupendo."
2019/7/25,1564005600,family,5.0,Excelente,"La atención de Paco fue excelente, la comida exquisita . Hemos ido varias veces , totalmente recomendado."
2019/7/23,1563832800,couples,5.0,Celebración aniversario,Un sitio tranquilo un servicio excelente a cargo de Fidel que estuvo pendiente de nosotros un menú bien presentado y exquisito. Para repetir
2019/7/22,1563746400,couples,5.0,Muuuuy bien,"Todo excelente, atención, calidad, precio, tengo claro que voy a volver, lo recomiendo al 100%, gracias"
2019/7/19,1563487200,none,5.0,En tres ocasiones y en todas espectaculares ,"Creo k esta muy acertado, trato , calidad y servicio. Es muy recomendable no podría deciros más k terminen con un sorbete de mango. Probadlo"
2019/7/19,1563487200,family,5.0,Comida de calidad y servicio inmejorable,"La comida buenísima y el servicio excelente. El sitio ameno, moderno y acogedor. No dudes en pedirte las patatas sweet chilly"
2019/7/18,1563400800,couples,3.0,“Error de ejecución”,"El lugar es acogedor, la atención muy correcta. Pedimos varias cosas de la carta y la presentación de todas ellas era absolutamente fantástica pero los sabores no se corresponden. De hecho, nos llamó mucho la atención que uno de los platos tuviera un sabor muy fuerte (como si comieras perfume), el camarero nos preguntó que nos había parecido y le dijimos que no era lo que esperábamos (habló del Tiradito de Vieiras, del que subo foto). También pedimos ceviche de corvina el cual estaba pasable...La corvina era excelente pero ¡no tenía sabor! (no estaba suficientemente macerada en la leche de tigre típica de cualquier ceviche, además, apenas estaba fría y con un exceso de cebolla roja por todos lados, demasiado). La carne fue lo mejor, súper sabrosa, en su punto y las patatas caseras. El postre era alucinante, la textura, cremosidad y sabor de diez."
2019/7/14,1563055200,family,5.0,Cena familiar,"Un buen lugar para cenar y supo go que para comer.La cocina creativa y deliciosa, podría destacar su perdiz escabechada algo que jamás había probado tan exquisito.Buen corte en jamón y un servicio rápido y de calidad.En los postres...Son de diez en adelante con un tiramisú excelente y unos suspiros que estaban de ensueño.Espero volver algún día aunque tan sólo sea por comer en ese lugar."
2019/7/13,1562968800,family,3.0,Carisimo,"Hay otras opciones mejores en los alrededores y el precio esta más acorde con lo que te ofrecen. No obstante, como el hotel no tiene bar, es casi la única opción que tienes"
2019/7/13,1562968800,friends,5.0,Cenamos de lujo,"El tataki de atún esta increíble. Sin lugar a dudas, repetiremos. El trato súper personal, nos atendió Paco y nos hizo recomendaciones muy acordes a nuestros gustos. "
2019/7/7,1562450400,family,5.0,Excelente trato del personal y muy buena cocina!,"Un lugar donde disfrutar de platos de todo tipo y muy bien elaborados. Repetimos varias veces durante nuestra estancia. El personal muy amable y profesional, en especial un chico súper atento llamado Paco. Si volvemos por Albacete volveremos seguro!"
2019/7/6,1562364000,family,5.0,Comida,"Atención muy buena y la comida mejor aún. No lo conocíamos pero una vez aquí, seguro que volveremos."
2019/7/6,1562364000,family,5.0,Muy agradable,"Al lado del parque, muy agradable de ambiente, un trato excelente y la comida muy buena, justo lo que esperas y sin duda lo recomendamos tanto en grupo como en pareja"
2019/7/5,1562277600,solo,5.0,Muy buena carne y gran atención ,Me encanto todo ese lomo de orza y el solomillo espectacular espero poder repetir pronto me encanto y prometo probar la nueva carta para poder compartirla con vosotros pero seguro k será espectacular 
2019/7/5,1562277600,family,5.0,Agradable sorpresa ,"Primera vez en este restaurante y no será la última.Excelente materia prima,buena relación calidad precio y amabilidad del personal.No se puede pedir mas "
2019/7/5,1562277600,couples,5.0,Sitio excelente,"La comida riquísima! Tenéis que probar las gyozas... espectaculares! Además, el lugar muy bonito y el personal súper agradable y muy atentos. Repetiremos seguro "
2019/7/5,1562277600,family,4.0,Cumpleaños,"Como siempre, perfecto en todos los platos. Con calidad y bien hecho. Ha sido un placer disfrutar de la comida"
2019/7/5,1562277600,business,4.0,"2º vez que la visito, ahora en comida de empresa.","La otra vez di mi opinión en la terraza del este restaurante, ahora la doy desde la perspectiva de comida de empresa dentro del restaurante en el salón para sentarse bien y con el servicio completo. La verdad que el trato excelente, y la comida tambien muy rica, espectacular la pluma con jengibre a la brasa, una cosa deliciosa. Fuimos los compañero de trabajo a la comida de fin de curso, y la verdad que por lo que valia el menú todo muy muy bien, exquisito el sabor de las cosas y bien servido, y los vinos que acompañan al menu espectaculares salvo el blanco que no era muy sabroso del todo, muy buena opción para repetir en otras ocasiones que se merezcan un sitio asi."
2019/7/3,1562104800,friends,5.0,Magnífica comida final de curso,"Estuve comiendo en el reservado con mis compañeros, para celebrar el final de curso.La comida excelente, precio del menú  adecuado a la calidad de la materia prima, y atención del camarero, muy buena, profesional, preocupado en cada momento por la comodidad de los comensales."
2019/7/2,1562018400,friends,5.0,Cena,"Cena con amigos, con un trato, y calidad precio excelente., Repetiré pronto.  Ahora en verano tiene terraza."
2019/7/2,1562018400,friends,3.0,"Mejor de tapas, que en el restaurante","En el restaurante no me gusto mucho, pues no había nada que me gustara lo suficiente para el precio que pague, sin embargo fuera se come de tapas muy bien, todo está bastante bueno, aunque no es muy barato"
2019/7/2,1562018400,solo,4.0,Como se ha ganado del antes al ahora.,"Desde luego, desde el actual Martina al anterior establecimiento, se ha ganado en modernidad, calidad y servicio.Se agradece."
2019/6/28,1561672800,business,4.0,Muy bueno,"Excelente restaurante en Albacete. Atención inmejorable, cocina y productos de calidad. Lo mejor, los platos fusión."
2019/6/26,1561500000,family,5.0,Bueno y barato,"El servicio impecable, Paco, el camarero un buen profesional, nos recomendó 4 platos para compartir : gyozas, escabeche de pez mantequilla, tataki de atún u huevos con camarones y ajo negro, ninguno defraudó, especialmente los huevos con camarones, el precio muy barato. Lo recomiendo. "
2019/6/24,1561327200,business,1.0,PARA OLVIDAR Y NO VOLVER JAMAS,"El pasado 19-6 comimos 4 personas en este sitio y la experiencia fue negativa y de total decepcion.Un aperitivo primero, con una ensaladilla vulgar y sin saber a nada y una tortillitas de camaron hechas  mucho antes ,mas bien quemadas y malas.Ya dentro,salvando el servicio,la cocina es pésima,un arroz caldoso para todos de pollo y conejo..horrible,al llevar nuez moscada,poco hecho y unas tirillas de pechuga de pollo tipo fideos (el conejo inexistente)y nada mas.La ensalada y un poco de queso es normal q se salvaron,pero además de malo casi todo resulto caro ,sin postres ni vino-si cervezas- 126 euros  .Fiasco total"
